문장	여성/가족	남성	성소수자	인종/국적	연령	지역	종교	기타 혐오	악플/욕설	clean	개인지칭
상폐년한테 돈받아도 모자랄판에 호구뜯기고있네 ㅋㅋㅋ	0	0	0	0	1	0	0	0	0	0	0
자지달린 여자아니냐??	0	0	0	0	0	0	0	0	1	0	0
베댓 4개만 좀 내리자	0	0	0	0	0	0	0	0	0	1	0
다음은 이슈기사들 의도적으로 내리나요? 정부에 조금이라도 불이익이 생길것처럼보이는 기사들은 전혀 수면위로 올라오질 못하네...	0	0	0	0	0	0	0	0	1	0	0
ㅇㄱㄹㅇ...	0	0	0	0	0	0	0	0	0	1	0
걍 대만가는게 훨 낫다고 본다	0	0	0	0	0	0	0	0	0	1	0
화형 부활절실	0	0	0	0	0	0	0	0	1	0	0
저 댓글쓴분 지금 일본가서 후장팔이하고있답니다. 딜도가 입에나와 재기했다는 소문이...	0	0	0	0	0	0	0	0	1	0	0
똑같이 못생겼다지만 한남은 가꾸려는 최소한의 예의도 없음	0	1	0	0	0	0	0	0	0	0	0
태어난 성대로 살기를 거부했다면 당연히 각오해야 하는거 아닌가? 그게 싫다면 원래대로 돌아오면 돼지	0	0	1	0	0	0	0	0	0	0	0
와 내가 어렴풋이 생각만 하고 있던 것들을 날카롭게 끄집어내시노... ㅇㅊㅇㅊ다 펄-럭	0	0	0	0	0	0	0	0	0	1	0
좆같네 몸매는 ㅅㅂ넘아 어휴	0	0	0	0	0	0	0	0	1	0	0
젠더 특별 보좌관ㅋㅋㅋㅋ 집에 키우는 누렁이 챙겨야 하니까 반려견 특보, 어르신들 챙겨야 하니까 노령 특보도 만들지 그러냐ㅋㅋ	0	0	0	0	0	0	0	0	1	0	0
예전에 일베에서 따봉충 한번 깐적 있었는데신태일은 따봉충으로 성공한 사람이라고 급식들 풀발기 한거 기억나네그때 일베에 철없는 급식 존나 많다고 느낌급식들 성공의 기준이 유명한 유튜버, 따봉스타, 아프리카bj임	0	0	0	0	1	0	0	0	0	0	1
으따 2000년에 가보고 13년만에 가봤는디 감히 개쌍도 과메기들이 그런 문명의 혜택을 누린께 배가 요동을 쳐불더마잉~ 부산에서 동향사람들 찾아서 폭동 일으키려다 말있당께!!	0	0	0	0	0	1	0	0	0	0	0
한남 다가져가라이기야~	0	1	0	0	0	0	0	0	0	0	0
형식이 파괴 되었을지라도 예수그리스도의 본질을 붙잡고 있다면 내일의 해는 분명뜨리라 믿어요^^	0	0	0	0	0	0	0	0	0	1	0
도태남들이 드글드글 우웩	0	1	0	0	0	0	0	0	0	0	0
전라도 새끼가 하던 짓 그대로. 그래서 전라도 사절이 있었지.	0	0	0	0	0	1	0	0	0	0	0
피해의식의 절정판	0	0	0	0	0	0	0	0	0	1	0
이슬람의 정체다 똑똑히 봐라. 평소 여자들 개 돼지 취급하면서 투표권 줘서 저러고 있다. 우리나라도 머지 않았다. 특히 제주도 사수하라!!	0	0	0	1	0	0	1	0	0	0	0
꼭 뒤지세요. 기도드립니다. 나무관셈보살.	0	0	0	0	0	0	0	0	1	0	0
ㅋㅋㅋ애미가 바람폈노?아부지가 쌀집 호남분?	0	0	0	0	0	1	0	0	0	0	0
송파맘 카페가 얼마나 지랄발광인지 모르냐?	1	0	0	0	0	0	0	0	0	0	0
걍 이슬람은 다추방하자 조선족이랑 제발	0	0	0	1	0	0	1	0	0	0	0
엄지손가락 씨발ㅋㅋㅋ 무슨 두성창법이냐 경례 손 위치는 또 와 저렇노	0	0	0	0	0	0	0	0	1	0	0
아오좆팔 멋글 똥내땜에 토하는줄알았다익이	0	0	0	0	0	0	0	0	1	0	0
쟤들 대다수는 일본에서 일안해봤노 ㅋㅋㅋ 좆본은 남상사가 점심먹었냐고 지속적으로 물으면 신고하라고 신입사원 교육용비디오 만드는 나라인데 취업못한 형냐들 정신승리ㄷㄷ 너좆놈 행동이 도덕적으로 옳은가	0	0	0	1	0	0	0	0	0	0	0
와.. 나 지금까지 저거 사실인걸로 알고있었다...일베를 믿어야겠다.	0	0	0	0	0	0	0	0	0	1	0
3천년전 쓰레빠도 못신은 중동 잡놈을 어떤놈이 신으로 만든거냐? 니들이 한번도 못본 쉐끼를 집단으로 모여 절한다고 뒤진놈이 뭘해줘? 예수세끼가 왜 처 뒤진건지 이제서야 알겟다	0	0	0	1	0	0	1	0	0	0	0
여러분이거 드아아아아아아아 그짓말인거 아시죠	0	0	0	0	0	0	0	0	0	1	0
계집불체자는 성매매업소에 판매하고 남자불체자는 공장에 감금하여 노예노동 강추	0	0	0	1	0	0	0	0	0	0	0
무쿤은 정겹고 잘가운디 슨상님은 보고싶지가않노	0	0	0	0	0	1	0	0	0	0	1
리볼트 타잔 썸바디헬푸미 필수 게임아입니카	0	0	0	0	0	0	0	0	0	1	0
조선산 김치수캐 클라스 ㅋㅋㅋㅋㅋ	0	1	0	0	0	0	0	0	0	0	0
저것들은 페미 안하는 사람들은 괴물로 보는건가? 저 정도면 진심 정신병 아닌가	1	0	0	0	0	0	0	0	0	0	0
여친이 트랜스젠더면 전두엽에 빅뱅 일어나겠노.	0	0	1	0	0	0	0	0	0	0	0
대선나가구 싶나...ㅋ.....용쓴다...용써...	0	0	0	0	0	0	0	0	1	0	0
누가보면 일반 가족들이 대단한 혜택이라도 보는줄 ㅋㅋㅋ 버팀목 디딤돌 대출은 전부 1인 싱글이 유리함 ㅋㅋㅋ 특공 청약?? 맞벌이는 해당사항없음 ㅋㅋㅋ 애 셋낳아야함 ㅋㅋㅋ	0	0	0	0	0	0	0	0	1	0	0
웅앵웅 자기소개	0	0	0	0	0	0	0	0	0	1	0
게이새끼들이 절대다수인 일반인들에게 "집에가"라고 외치는곳이 서울이었나?ㅋ 내가 아는 서울이 아닌데??	0	0	1	0	0	0	0	0	0	0	0
무료급식충 틀딱	0	0	0	0	1	0	0	0	0	0	0
게임에 일베 민주당 오덕 사기 묻어있어도 할텐데 페미 묻어있으면 손절인데 당연하지 ㅋㅋㅋㅋ ㅡ	1	0	0	0	0	0	0	0	0	0	0
40대 틀딱 총출동	0	0	0	0	1	0	0	0	0	0	0
일게이 여러분들은 저런 글쓴이처럼 되면 안됩니다	0	0	0	0	0	0	0	0	1	0	0
우즈벡 코로나 걸려서 들어오고 들어와서 코로나 옮기고 치료비받고 구상권청구 하고 방역수칙 안지키면 추방하라고 왜 법집행이 물러터지고 왜 법집행이 외국인 내국인 똑같아야되고 외국인에게 관대한데?	0	0	0	1	0	0	0	0	0	0	0
근데 고무로된 바뀌로 저래찍는다고 자국이 남음?	0	0	0	0	0	0	0	0	0	1	0
존나 죽이고싶네 개새끼들 전쟁때는 개새끼들마냥 쳐내려와서 통일방해하고 평상시는 중국인으로 살다가 한국이좀 살만해지니깐 저지랄 떠는거보소 바퀴벌레새끼들	0	0	0	1	0	0	0	0	0	0	0
나 bhc 후라이드 시켰다 기대된다앞으로 다들 건강하지 욱	0	0	0	0	0	0	0	0	0	1	0
미국 이민 힘든데	0	0	0	0	0	0	0	0	0	1	0
어디서나 자릉내 풍긴다이기	0	1	0	0	0	0	0	0	0	0	0
살인교사가 몇년형이더라!	0	0	0	0	0	0	0	0	0	1	0
별희한한 특보도 다있네 ㅋ	0	0	0	0	0	0	0	0	0	1	0
괜찮아 니구멍은 아무도안찾아서 거미줄쳣잔아 ㅋㅋ	0	0	0	0	0	0	0	0	1	0	0
다녀왔노 흑좆나 노타격인 워딩 쓰면서 자들자들 애잔하노 ㅉ	0	0	0	0	0	0	0	0	1	0	0
미풍양속 ㅅㅂ ㅋㅋ 미친새끼	0	0	0	0	0	0	0	0	1	0	0
개쌍도 흉노족 새끼들 다 불살라서 사지를 찢어 죽여야 한다 진짜 쌍또라이네	0	0	0	0	0	1	0	0	0	0	0
련 -> 년 워딩 바꿔라이기	0	0	0	0	0	0	0	0	0	1	0
바위처럼 단단하게 말파이트??	0	0	0	0	0	0	0	0	0	1	0
조팔 이놈의 자댕이 새끼들 싹다 멱을 따야하노	0	1	0	0	0	0	0	0	0	0	0
런승만도 토착짱깨에 불과함	0	0	0	1	0	0	0	0	0	0	0
미술관까지 갈 필요도 없이 미대 졸업전시만 가도 자지들 작품중에 사람 신체묘사 가슴	0	1	0	0	0	0	0	0	0	0	0
시발 인도냐	0	0	0	1	0	0	0	0	0	0	0
야이 씹새야, 좋은 틀딱과 좋은 486이 어딨냐? 다 좆같은 씹새들 뿐이지.	0	0	0	0	1	0	0	0	0	0	0
그냥 전라도 출신 , 강간 성추행 전과자 , 남성성 자체에 트라우마를 가지고 있는 저지능 성소수자 제외하고 최소한의 사람 구실이라도 하는 20대 남자는 죄다 문재인 싫어한다고 보면 됨. 그냥	0	0	1	0	0	1	0	1	0	0	1
개쌍도 왜구 ㅅㄲ 갱생불과 화장형 요망	0	0	0	1	0	1	0	0	0	0	0
개새끼, 소새끼, 씹새끼, 니애미, 니애비 이런 단순 욕설이 아니라눈깔 파버린다, 보확찢 이런 구체적인 신체적 위협을 가하겠다는 말을 하는 새끼들이 진또배기 양아치 색끼들임	0	0	0	0	0	0	0	0	1	0	0
7억을 어떻게 씀? ㅇㅅㅇ;;	0	0	0	0	0	0	0	0	0	1	0
개독들도 미쳐있는 사람이 있는 반면 그냥 패션처럼 교회가는 사람있자너이슬람 애들이 돼지고기 없어서 못먹는거지주면 잘만 먹는다.	0	0	0	1	0	0	1	0	0	0	0
엔젤두레르테엔두	0	0	0	0	0	0	0	0	0	1	0
단일민족 정신병에다 개독까지 끼얹으면 ㄹㅇ 정상적인 사고가 불가능할듯 ㅋㅋ	0	0	0	1	0	0	1	0	0	0	0
없이살수록 자격지심이 심해서 10원한푼도 손해안보려고하고 거지근성쩔음ㄹㅇ	0	0	0	0	0	0	0	1	0	0	0
워 정보고맙노 고민햇는데 공장가야겟노	0	0	0	0	0	0	0	0	0	1	0
물의정령에 합성하면되는데	0	0	0	0	0	0	0	0	0	1	0
개독새끼들 기어나오네 ㅋㅋㅋ	0	0	0	0	0	0	1	0	0	0	0
나련도 이케이스 글고 미드보면 나련은 가십걸 섹엔시 이런거봤어섴ㅋㅋㅋㅋ한남은 남자로도 안느껴져서 먹고싶단 생각도 안들었음 콜셋땐 사만다가 워너비였지,,,,그마저도 콜셋이었음을,,,지금은 트럭째 줘도 안먹는다익이야	0	1	0	0	0	0	0	0	0	0	0
명불홍전!	0	0	0	0	0	0	0	0	0	1	0
Vice는 안 보는게 답 존나 혈압만 오르는 새끼들임	0	0	0	0	0	0	0	0	1	0	0
예수 씨발련	0	0	0	0	0	0	1	0	0	0	0
개씨발 보지새끼들 죽이고싶다	1	0	0	0	0	0	0	0	0	0	0
일본야후는 그냥 이름만 야후지 일본기업임 소프트뱅크	0	0	0	0	0	0	0	0	0	1	0
5키로를 6분에 뛴다고? 차로 시속 40-50키로로 운전해도 5키로 5분 넘게 걸리는데?	0	0	0	0	0	0	0	0	0	1	0
썰만화가자	0	0	0	0	0	0	0	0	0	1	0
Zzzzㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0	0	0	0	0	0	0	0	0	1	0
감성에 정신이나가버린민족	0	0	0	1	0	0	0	0	0	0	0
한남들의 한남력은 어디까지노ㅋㅋㅋㅋ 메갈 워마드 한남충 단어까지 다 좆본에 퍼졌노ㅋㅋ 한남들 노무노무 고맙노. 가만히 있어도 페미니즘을 멀리멀리 전파시켜주고 잊을만하면 빨간약 가져오는 족속들ㅋㅋ	0	1	0	0	0	0	0	0	0	0	0
애국보수는 누구지지해야되냐? 더민주? 국민의당??	0	0	0	0	0	0	0	0	0	1	0
가끔 저렇게 여자같은 몸 + 마인드로 태어나는 남자 있다는데 어차피 트젠일거 몸 잘타고났노	0	0	1	0	0	0	0	0	0	0	0
시발 저짤 볼때마다 내 아는 누나생각나네 개똑같이 생겨서 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0	0	0	0	0	0	0	0	1	0	0
조선족 조지러 갈 새기들 모집한다시발 면상 개 좆 같이 생겻넼ㅋㅋㅋㅋㅋㅋㅋㅋㅋ	0	0	0	1	0	0	0	0	0	0	0
'낮잡아 이르는 말'	0	0	0	0	0	0	0	0	0	1	0
홍통일체 개쌍도 새끼들 부심좀 부리지마라 좆같은 빨갱이새끼들아 ㅉㅉㅉ노무현 문재인 개쌍도^^	0	0	0	0	0	1	0	0	0	0	1
개쌍도가 또!	0	0	0	0	0	1	0	0	0	0	0
합성같은데. 무대하고 사람들 서있는 곳하고 너무 이질적임	0	0	0	0	0	0	0	0	0	1	0
꼴깞떨고 있네 김치맨새끼가 무슨 남에 나라 여자 걱정하고 있냐 김치맨새끼들 니들 앞날이나 생각해 보지년들 노예새끼들이	1	0	0	0	0	0	0	0	0	0	0
오유에서 저랬으면 내일 언론에서 하루 종일 다뤘을건데 저것도 저거대로 뭍히겠죠?	0	0	0	0	0	0	0	0	1	0	0
진짜 시발 짱깨수준 남의나라 강제로 뺏는 개새끼들 대만도 강제로 뺏을려고 하고 완전 사악한 새끼들임.	0	0	0	1	0	0	0	0	0	0	0
깨어있는 개슬람	0	0	0	1	0	0	1	0	0	0	0
일본다큐보니까 여자는 남자한테 관심많은데 남자들은 여친만들기 별로 관심없다고 그러더라 이유는 필요성을 못느끼고 귀찮고 다른 취미나 여가생활이 더재밌고 등등 있었는데 기억안남	0	0	0	0	0	0	0	0	0	1	0
거울보고 다시 글쓰자	0	0	0	0	0	0	0	0	1	0	0
좆같으면 너네들 나라로 꺼지던가 씨발 ㅋㅋㅋ	0	0	0	1	0	0	0	0	0	0	0
보내달라고 하면 그냥 보내주면 안되냐 죽던지 말던지 ㅋㅋ	0	0	0	0	0	0	0	0	1	0	0
돈 가따주는사람 똥멍청이	0	0	0	0	0	0	0	0	1	0	0
저거 100% 좆센 돌아온다이기	0	0	0	0	0	0	0	0	1	0	0
버닝썬 경장 닮았는데?	0	0	0	0	0	0	0	0	0	1	0
저 정도 깨어있는 사람이면 받아줘도 되지.	0	0	0	0	0	0	0	0	0	1	0
피터슨박사같은 현자가 대한민국에 단 한명이라도 있나?박사님 건강하세요	0	0	0	0	0	0	0	0	0	1	0
니네 어머니 이자스민	0	0	0	1	0	0	0	0	0	0	1
우리나라보다 여성인권 순위 높으니까 우리가 배워야하는거 아니냐	0	0	0	0	0	0	0	0	0	1	0
역겨운 멍청이놈 구역질 나온다	0	0	0	0	0	0	0	0	1	0	0
이슬람국가에서 저딴소릴 한게 잘못임.	0	0	0	0	0	0	0	0	1	0	0
앜ㅋㅋㅋㅋ 쾌감 오지노	0	0	0	0	0	0	0	0	0	1	0
미리부터 편가르고 알아서 설설기는 저런 물건들이 뼛속까지 사대주의자	0	0	0	0	0	0	0	0	1	0	0
안경 안쓴사람 뒤에 사진 본인? 솔직히 저정도면 탈코 진실된 신념 인정이다. 하지만 99%가 개돼지 웜퇘지들 자기합리화	1	0	0	0	0	0	0	0	0	0	0
예뻐질 노력을 안 한다는 거노?ㅋㅋㅋ 빨간약 먹기전엔 30 넘으면 죽고싶다 생각만 했지 지금처럼 탈조 힘주고 경쟁에서 한남 찍어누르려고 이렇게 노력하면서 산 적도 없노	0	1	0	0	0	0	0	0	0	0	0
이번 교육당국을 탓할 일이 아닌 것 같은데... 숙대 성소수자 입학을 반대하는 무리들 탓 아닌가?	0	0	0	0	0	0	0	0	0	1	0
똥꼬충들 백날저래봤자 자적자 인생ㅋㅋㅋㅋ후장관리나 잘해라ㅋㅋㅋ	0	0	1	0	0	0	0	0	0	0	0
페미니즘=남성혐오	1	0	0	0	0	0	0	0	0	0	0
맞노. 아무리 말로만 여성인권 향상 외치면 뭐하노 정작 높은 자리에 보지가 없는데. 킹혜가 당선되고 장래희망에 대통령 적어내는 갓치들이 6969명 늘었다는 기사 보고 앵나왔노. 기를 쓰고 높은자리에 보지들 밀어줘야되노.	0	0	0	0	0	0	0	0	1	0	0
집 있는 남자는 여자 골라가는데 ㅋㅋㅋㅋㅋㅋㅋㅋ 평생 혼자 살아야할듯ㅋㅋㅋㅋㅋㅋㅋ	1	0	0	0	0	0	0	0	0	0	0
만약에 통일되면 북한놈들 중국으로 추방시켜야된다	0	0	0	1	0	0	0	0	0	0	0
와 진짜 짱깨새끼들이었네 ㅋㅋㅋㅋㅋㅋ	0	0	0	1	0	0	0	0	0	0	0
즈그 자지가 무슨 고무줄이노? 2.9에서 29가 되게ㅋㅋㅋㅋ? 하찮다 이기	0	0	0	0	0	0	0	0	1	0	0
부랑쾅 부랄쾅	0	1	0	0	0	0	0	0	0	0	0
흉악범도 아닌데 얼굴 이렇게 노출해도 되냐??	0	0	0	0	0	0	0	0	0	1	0
사람다 쳐밟아 죽인 악마가 아들 목사됨을 좋아하는걸 보면 확실히 목사가 악마네	0	0	0	0	0	0	1	0	0	0	0
막짤 존나웃기노 개슬람새끼들 통수 지리구여 홍어새끼마냥 통수쳐버리노	0	0	0	0	0	1	1	0	0	0	0
일등 신랑감이다이기야~~!!	0	0	0	0	0	0	0	0	1	0	0
신은 없다 씨발련들아 병신들	0	0	0	0	0	0	1	0	0	0	0
초딩개학 최소한 1학기는 미뤄야할껄?!	0	0	0	0	0	0	0	0	0	1	0
대중교통에 군이 보호석 지정석을 만듭시다	0	0	0	0	0	0	0	0	0	1	0
서울이면 허구헌날 보는게 연예인인데 귀엽네 촌놈들ㅋㅋ	0	0	0	0	0	1	0	0	0	0	0
sns에서 대놓고 명품이나 가구같은거 자랑질하는 년들은 실제로는 돈도 별로 없는 어중간한 계층임 진짜 부자들은 골프 치러 필드 나가거나 파티에 초대해서 자연스럽게 저런 말 주고받음	1	0	0	0	0	0	0	1	0	0	0
캬 현실적인	0	0	0	0	0	0	0	0	0	1	0
해당작업 반복	0	0	0	0	0	0	0	0	0	1	0
어지간히 만만하게 생겼나보네 틀딱새끼들한테 시비털리는거 보면틀딱새끼들 건장한 2030한테는 찍소리 못함	0	0	0	0	1	0	0	0	0	0	0
대한민국에서 대놓고 김치녀꼴페미한테 말할수 있는 남자는 급식충 밖에 없음 한국남자는 죄다 쫄보들 밖에 없거든 그래서 지금 이지경까지 온거	1	0	0	0	1	0	0	0	0	0	0
원정창녀들은 왜 생각 안함?	1	0	0	0	0	0	0	0	0	0	0
이슬람 근원지가 전라도야	0	0	0	0	0	1	1	0	0	0	0
동성애 하고 싶으면 해. 그런데, 이성애자를 강간하려고 하면 얻어터지는 것도 당연한 일 아니야?	0	0	1	0	0	0	0	0	0	0	0
똥꼬충은 게이즈 옮기는 시궁쥐에 불과하노 구덩이에 싹다 몰아넣고 화형시켜야 하노	0	0	1	0	0	0	0	0	0	0	0
지금 발의된 포괄적 차별금지법은 종교의 자유를 떠나서라도 표현의 자유를 누려야하는 대부분의 국민을 이것저것 다 엮어버려서 파산시킬 수 있는, 인류역사상 최악의 악법입니다.	0	0	1	0	0	0	0	0	0	0	0
운마 아직 투자금 회수 못해서 해외 못간다	0	0	0	0	0	0	0	0	1	0	0
성매매는 합법되는게 맞는거고. 우리나라가 너무 씹선비병신,페미들 천지라 그래. 그렇다고 여자 만나는거 포기하지마라. 외모,직업,재력 이중에 하나만 ㅍㅌㅊ되도 여자 만나는거 가능	1	0	0	0	0	0	0	0	0	0	0
걍 레파토리가 인터넷에 굴러다니는 맘충스토리 복붙수준 ㅋㅋㅋ 주작도 시발 적당히해야지	1	0	0	0	0	0	0	0	0	0	0
사나같은 갓본녀 울릴시간에 블랙핑보같은 동남아년들 조지자	1	0	0	1	0	0	0	0	0	0	0
박사모 노친네들 정모하노 ㅋㅋ	0	0	0	0	1	0	0	0	0	0	0
국민의당 - 동교동계 김머중 따까리 + 간철수 연합더민주 - 노뽕홍어	0	0	0	0	0	1	0	0	0	0	1
전라도는 다 맛있제잉 ㅋㅋㅋㅋㅋㅋ	0	0	0	0	0	0	0	0	0	1	0
ㅇㅇ근데 한국사람이 아님 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ틀딱 까는건 중국전통 문화임 ㅋㅋㅋㅋㅋㅋ	0	0	0	1	1	0	0	0	0	0	0
암 걸리겠다	0	0	0	0	0	0	0	0	1	0	0
다른 언어로 하면 굳이 이기야노 쓸 필요 있노? 중국어 공부 중인데 개힘조야겠노	0	0	0	0	0	0	0	0	0	1	0
ㅋㅋㅋㅋㅋㅋㅋ개슬람새끼들한테 핵한방 날려야	0	0	0	0	0	0	1	0	0	0	0
역시 한남지능 지 좆크기에 비례하노 아예 없다고 보면 알맞겠노 한심하기 짝이없노 쓰니 상여자노 잘패줬다이기	0	1	0	0	0	0	0	0	0	0	0
팩폭당해부렀노 실제로 아니었으면 걍 웃고 넘겼을 텐데ㅉㅉ냄져놈들 왜케 예민하노	0	1	0	0	0	0	0	0	0	0	0
도태한남들 찐따짓 또 시작됐노	0	1	0	0	0	0	0	0	0	0	0
먹고버려야지 손절을 왜치노	0	0	0	0	0	0	0	0	1	0	0
이혼한거 아니엇냐	0	0	0	0	0	0	0	0	0	1	0
젠신병자 무시하고 걍 하지 개머지가 짖는다고 무산시키노	0	0	1	0	0	0	0	1	0	0	0
이거 말고 아까 불꽃페미라고 유륜 깐 사진 글 2개 있었는데 지금 지워진 거 같은데 혹시 개인적으로 소장하고 계신 분 계신가요?	1	0	0	0	0	0	0	0	0	0	0
와 20대 분들의 수준 높은 토론을 보니 역시 오유 사이트다 는 생각이 드네요 여러분들이 이렇게 난상 토론하면 20대남을 이해하는데 4050대한테 많이 도움이 될거 같네요	0	0	0	0	0	0	0	0	0	1	0
즐기는게 아니라 얼탱이가 없어서 웃음이 나오는거노 기가차노 조팔	0	0	0	0	0	0	0	0	0	1	0
저 기자새끼 며느리로 남자들어오면 존나 좋아할듯..꼭 그렇게 되라	0	0	1	0	0	0	0	0	0	0	0
서울,대구,인천새퀴들은 반성해라그래도 부산이 자존심은 지켰네.	0	0	0	0	0	1	0	0	0	0	0
조선족은 쳐밟아야 정신차리지 짱깨새끼들보다 질더러움	0	0	0	1	0	0	0	0	0	0	0
전부터 노무 궁금했다.볼때마다 기괴하노	0	0	0	0	0	0	0	0	0	1	0
10년말고 100년 징역	0	0	0	0	0	0	0	0	0	1	0
대구는 그럼 뭘로 먹고 사냐?	0	0	0	0	0	0	0	0	0	1	0
부랄째로 자르면 된다 이기	0	1	0	0	0	0	0	0	0	0	0
아버지기업을 아들이 승계하는 것이네요.. 교회와 기업, 다른 점이 무엇인가요? ?	0	0	0	0	0	0	1	0	0	0	0
이런 개독교를 숭배하는게 황교활이라는 점 이새기가 되면 이나라가 아주 사이비교주들로 물들겠지 끔찍하다	0	0	0	0	0	0	1	0	0	0	1
문제인 명품의자 사더만 문슬람들 풀발기하고 따라사네	0	0	0	0	0	0	1	1	0	0	1
요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!요시!	0	0	0	0	0	0	0	0	0	1	0
마치 옛날의 나를 보는듯 하네여친 여시하고 난 일베했었는데 서로 감추다가언젠가 갑자기 민감한 주제 나와서 싸우다가너 여시해? 너 일베해? 이지랄하면서 싸웠었는데 ㅋㅋ	0	0	0	0	0	0	0	0	1	0	0
어휴 시발 똥내가 폴폴 풍겨오네	0	0	0	0	0	0	0	0	1	0	0
노예가 다 도망가니까 글로벌 노예 모집하는거임 너희들도 빨리 한국떠라	0	0	0	0	0	0	0	1	0	0	0
자집놈들 남자답게 앵물이나 흘리고 있노 그러게 여자한테 덤비질 말았어야지 이기야	0	1	0	0	0	0	0	0	0	0	0
전형적인언더도그마임. 지가 여자라고 약자 프라이드를 무기처럼이용하는거임. 인간쓰레기들	1	0	0	0	0	0	0	0	0	0	0
